Source,Country,Trade Ratio,GDP Ratio
GRC,AUS,1.8768142374469636,4.662336565509141
GRC,AUT,2.239684154092317,1.3729054374616683
GRC,BEL,4.005793675518957,1.9314631169638588
GRC,BGR,0.6839636978081907,0.1746532903089794
GRC,BRA,2.8156457213249935,3.8903840710458697
GRC,CAN,1.7715879539578638,5.217957014499838
GRC,CHE,3.6277070835721417,2.2828076457567015
GRC,CHN,3.572372743443039,23.18302555809745
GRC,CYP,0.9561191168031745,0.06591495783187176
GRC,CZE,2.394208264026114,0.8887174859343864
GRC,DEU,1.8749712951821988,14.678169817925474
GRC,DNK,2.716904928402628,1.0091588532566524
GRC,ESP,2.3722744218700953,6.714176438223527
GRC,EST,1.8902485040801174,0.07054659315177651
GRC,FIN,1.7792363291716042,1.0837328188881459
GRC,FRA,4.132917400450069,10.711853665581653
GRC,GBR,1.2769921486925937,11.613804953803138
GRC,GRC,1.0,1.0
GRC,HRV,0.7578860063332212,0.18804496137263582
GRC,HUN,3.5295187986023397,0.4970772993374956
GRC,IDN,2.137772596653502,1.6681659276702423
GRC,IND,3.3036257510399847,4.394362276394689
GRC,IRL,1.8563360206759052,0.9384463863145557
GRC,ITA,4.707727279146986,11.40152707328964
GRC,JPN,0.48632885604339726,27.599499006065972
GRC,KOR,0.7983299905647044,5.491606775296441
GRC,LTU,1.5493716292206638,0.0896190986630006
GRC,LUX,6.70621877404305,0.16174450414812083
GRC,LVA,2.0685467936547335,0.08672094254727215
GRC,MEX,0.14263450391673158,2.8746679374362416
GRC,MLT,3.4481413502817806,0.026997228441586175
GRC,NLD,4.114791711966804,3.0003885756772957
GRC,NOR,3.2624002204500853,1.0689157784796377
GRC,POL,1.447453549760017,1.5591242749972969
GRC,PRT,1.4536519806479915,1.0480485400230877
GRC,ROU,1.6642769221661362,0.43008815383965565
GRC,RUS,37.4826556418581,3.273099001240913
GRC,SVK,1.6986665315767793,0.27235672054516824
GRC,SVN,0.6897912340095246,0.17580207853949759
GRC,SWE,1.427151591480925,1.843140761683982
GRC,TUR,1.5530917712344834,2.320381931967046
GRC,TWN,3.1235134979913304,2.0906317440727316
GRC,USA,2.889391529998896,64.25962988183812
